NAME,RESORT_ID,IS_DATELESS
"Sacramento premiere at Tower Theatre - Oct 17, 2013 - Early show",4071,1
"Sacramento premiere at Tower Theatre - Oct 17, 2013 - Late show",4072,1
"South Lake Tahoe premiere at Montbleu - Oct 18, 2013",4073,1
"Vancouver, BC premiere at Rio Theatre  Oct 18, 2013 - Early Show",4074,1
"Vancouver, BC premiere at Rio Theatre - Oct 18, 2013 - Late Show",4075,1
"San Francisco premiere at Palace of Fine Arts - Oct 22, 2013 - Early Show",4076,1
"San Francisco premiere at Palace of Fine Arts - Oct 22, 2013 - Late Show",4077,1
"Las Vegas premiere at Brenden Theatres (Palms Hotel) - Oct 24, 2013 - Early show",4078,1
"Las Vegas premiere at Brenden Theatres (Palms Hotel) - Oct 24, 2013 - Late show",4079,1
"Chicago premiere at Palladium Nightclub at Castle - Nov 6, 2013",4080,1
"Rossland premiere at RED Mountain Lodge - Nov 7, 2013 - Early show",4081,1
"Sandpoint premiere at Panida Theatre - Nov 8, 2013",4082,1
"Spokane premiere at the Spokane Convention Center - Nov 19, 2013",4083,1
"Charlotte premiere at the Heist Brewery - Nov 20, 2013",4084,1
"Charlotte premiere at the Heist Brewery - Nov 20, 2013 - VIP tickets",4085,1
"Arlington, VA premiere at the Arlington Drafthouse - Nov 21, 2013 - Early Show",4086,1
"Arlington, VA premiere at the Arlington Drafthouse - Nov 21, 2013 - Late Show",4087,1
"Atlanta premiere at the Sweetwater Brewery - Dec 5, 2013",4088,1
"Caberfae Peaks Gold Punch Pass",4089,1
"Caberfae Peaks $25 Gift Card",4090,1
"Magic Mountain Holiday White-Out Pass",4091,1
"Caberfae Peaks $50 Gift Card",4092,1
"Magic Mountain Freedom Four-Pack",4093,1
"Caberfae Peaks $100 Gift Card",4094,1
"Caberfae Peaks Silver Punch Pass",4095,1
"Caberfae Peaks $250 Gift Card",4096,1
"TEST Wilmot Mountain 1 Day Lift Ticket",4097,0
"Wilmot Mountain 1 Day Lift Ticket + Rental TEST",4098,0
"Christmas Mountain Season Pass + Unlimited Tubing",4099,1
"Ferret Mountain 1 Dateless More",4100,0
"Stratton 6 Day Lift Tickets",4101,0
"Mt. Abram 2015/16 Season Pass",4102,1
"Owl's Head Flexible 1-Day Lift Ticket",4103,1
"Owl's Head Flexible 2-Pack Lift Tickets",4104,1
"Owl's Head Flexible 4-Pack Lift Tickets",4105,1
"Sunlight Mountain 2 Day Lift Ticket + Ski Rental",4106,0
"Sunlight Mountain 3 Day Lift Ticket + Ski Rental",4107,0
"Mt. Abram 2015/16 Midweek Season Pass",4108,1
"Mt. Abram 2014/15 Season Locker Rental",4109,1
"Mt. Abram 2014/15 VIP Club",4110,1
"Tahoe Donner 1 Day Lift Ticket",4111,0
"Ski Snow Valley Almost Anytime Season Pass",4112,1
"Mt. Abram 2015/16 Family Season Pass",4113,1
"Granite Gorge 2 Day Lift Tickets",4114,0
"Granby Ranch 1 Day Lift Ticket + Board Rental",4115,0
"Plattekill 2015/2016 Mountain Value Club Card",4116,1
"Mt. Abram Book of 10 Lessons",4117,1
"Mt. Abram Junior Season Pass + 10 Week Program",4118,1
"Mt. Abram 2015/16 Tubing Season Pass",4119,1
"Blue Knob 2 Day Lift Tickets",4120,0
"Blue Knob All Day Lift Ticket + Snowboard Rental",4121,0
"Blue Knob All Day Lift Ticket + Ski Rental",4122,0
"Shawnee Mountain (PA) 1 Day Lift Ticket + Rental",4123,0
"Stratton 4 Day Lift Ticket + Rental",4124,0
"Stratton 5 Day Lift Ticket + Rental",4125,0
"Stratton 6 Day Lift Ticket + Rental",4126,0
"Titus Mountain 1-Day Lift Ticket + $10 Food Voucher",4127,0
"Titus Mountain 1 Day Lift Ticket + Rental & Lesson",4128,0
"Christmas Mountain Season Pass + Unlimited Rockstar Energy Bag Jump",4129,1
"Arapahoe Basin Elevation 4 Pack 2014-15",4130,1
"Christmas Mountain Season Pass + Unlimited Rockstar Energy Bag Jump & Tubing",4131,1
"The Whitecap Mountains 1 Day Lift Tickets",4132,0
"The Whitecap Mountains 1 Day Lift Ticket + Ski Rental",4133,0
"Snowbasin 2 Consecutive Day Lift Ticket",4134,0
"Snowbasin 3 Day Lift Tickets Test",4135,0
"Snowbasin 1 Day Lift Ticket + $15 Food Voucher Test",4136,0
"Stratton Strattitude Season Pass",4137,1
"Granby Ranch 1 Day Lift Ticket + Group Lesson",4138,0
"Granby Ranch 1 Day Lift Tickets",4139,0
"Silver Star 1 Day Lift Ticket + Rental",4140,0
"Blackjack 1 Day Lift Ticket + Snowboard Rental",4141,0
"Blackjack 2 Day Lift Ticket + Snowboard Rental",4142,0
"Blackjack 3 Day Lift Tickets",4143,0
"Blackjack 3 Day Lift Ticket + Ski Rental",4144,0
"Blackjack 3 Day Lift Ticket + Snowboard Rental",4145,0
"Grand Geneva 2 Day Lift Tickets",4146,0
"Grand Geneva 1 Day Lift Ticket + Snowboard Rental",4147,0
"Grand Geneva 2 Day Lift Ticket + Ski Rental",4148,0
"Grand Geneva 2 Day Lift Ticket + Snowboard Rental",4149,0
"Grand Geneva 3 Day Lift Tickets",4150,0
"Grand Geneva 3 Day Lift Ticket + Snowboard Rental",4151,0
"Grand Geneva 3 Day Lift Ticket + Ski Rental",4152,0
"Logan, UT premiere at Dansante Theatre Sept 27, 2013",4153,1
"Logan, UT premiere at Dansante Theatre Sept 28, 2013",4154,1
"Gunnison, CO premiere at Taylor Hall Auditorium Oct 16, 2013",4155,1
"Ski Ward 1 Day Lift Ticket + $10 Lunch Voucher",4156,0
"Mt Seymour 1 Day Lift Tickets",4157,0
"Mt Seymour 1 Day Lift Ticket + Rental",4158,0
"Mt Seymour 1 Day Lift Ticket + $15 Food Credit",4159,0
"Mt Seymour 2 Day Lift Tickets",4160,0
"Mt Seymour 2 Day Lift Ticket + Rental",4161,0
"Brian Head 2 Day Lift Tickets",4162,0
"Brian Head 3 Day Lift Tickets",4163,0
"Brian Head 2 Day Lift Ticket + Rental",4164,0
"Brian Head 3 Day Lift Ticket + Rental",4165,0
"Brian Head 1 Day Lift Ticket + 3 Bag Jumps",4166,0
"Brian Head 1 Day Lift Ticket + 2 Hour Tubing Session",4167,0
"Tamarack Resort 4 Day Lift Tickets",4168,0
"Tamarack Resort 2 Day Lift Ticket + Rental",4169,0
"Tamarack Resort 3 Day Lift Ticket + Rental",4170,0
"Tamarack Resort 4 Day Lift Ticket + Rental",4171,0
"Brian Head Learn to Ski/Snowboard Package",4172,0
"Bousquet Resort 2 Day Lift Tickets",4173,0
"The Whitecap Mountains 2 Day Lift Ticket + Ski Rental",4174,0
"The Whitecap Mountains 2 Day Lift Tickets",4175,0
"The Whitecap Mountains 3 Day Lift Tickets",4176,0
"The Whitecap Mountains 1 Day Lift Ticket + Private Lesson",4177,0
"Christmas Mountain 1 Day Lift Tickets",4178,0
"Christmas Mountain 1 Day Lift Ticket + Rental",4179,0
"Christmas Mountain 1 Day Lift Ticket + Ski Lesson",4180,0
"Christmas Mountain 1 Day Lift Ticket + Snowboard Lesson",4181,0
"Eagle Point Resort 1 Day Lift Ticket + Snowboard Rental",4182,0
"Christmas Mountain 1 Day Lift Ticket + Bag Jump",4183,0
"Eagle Point Resort 1 Day Lift Ticket + $10 Lunch Voucher",4184,0
"Christmas Mountain 2 Day Lift Tickets",4185,0
"Eagle Point Resort 3 Day Lift Tickets",4186,0
"Christmas Mountain 2 Day Lift Ticket + Rental",4187,0
"Christmas Mountain 3 Day Lift Tickets",4188,0
"Christmas Mountain 3 Day Lift Ticket + Rental",4189,0
"Montage Mountain Summer 2014 Membership",4190,1
"Christmas Mountain Unlimited Tubing Season Pass",4191,1
"Christmas Mountain Unlimited Rockstar Energy Bag Jump Season Pass",4192,1
"Kicking Horse 7 of 9 Day Lift Tickets",4193,0
"Fernie 7 of 9 Day Lift Tickets",4194,0
"Boreal Mountain 2 Day Lift Ticket + Rental (DO NOT USE)",4195,0
"Boreal Mountain 2 Day Lift Ticket + Rental",4196,0
"Montage 2013/2014 Snowtubing Membership",4197,1
"Ragged Mountain Race Team U21-U16",4198,1
"Ragged Mountain Race Team U14-U12",4199,1
"Ragged Mountain Race Team U10",4200,1
"Ragged Mountain Development Team 5 Sessions",4201,1
"Ragged Mountain Development Team High School Training",4202,1
"Ragged Mountain Development Team 10 Sessions",4203,1
"Bretton Woods Ski New Hampshire Lift Ticket",4204,1
"Loon Mountain Ski New Hampshire Lift Tickets",4205,1
"Mount Sunapee Ski New Hampshire Lift Tickets",4206,1
"Waterville Valley Ski New Hampshire Lift Tickets",4207,1
"Cannon Mountain Ski New Hampshire Lift Tickets",4208,1
"Gunstock Mountain Ski New Hampshire Lift Tickets",4209,1
"Cranmore Mountain Ski New Hampshire Lift Tickets",4210,1
"Pats Peak Ski New Hampshire Lift Tickets",4211,1
"Ragged Mountain Ski New Hampshire Lift Tickets",4212,1
"Black Mountain Ski New Hampshire Lift Tickets",4213,1
"Dartmouth Skiway Ski New Hampshire Lift Tickets",4214,1
"Granite Gorge Ski New Hampshire Lift Tickets",4215,1
"King Pine Ski Area Ski New Hampshire Lift Tickets",4216,1
"McIntyre Ski Area Ski New Hampshire Lift Tickets",4217,1
"Mount Snow 2 Day Lift Ticket + Tune",4218,0
"Mount Snow 1 Day Lift Ticket + $15 Lunch Voucher",4219,0
"Mount Snow 1 Day Lift Ticket + Tubing",4220,0
"Nelson, BC premiere at Spiritbar - Nov. 6, 2013",4221,1
"Swain Warren Miller's Ticket to Ride",4222,1
"Mount Peter 1 Day Lift Ticket",4223,0
"Greek Peak 3 Day Lift Tickets",4224,0
"Greek Peak 1 Day Lift Ticket + $10 Lunch Voucher",4225,0
"Ragged Mountain $50 Gift Card",4226,1
"Ragged Mountain $25 Gift Card",4227,1
"Ragged Mountain $100 Gift Card",4228,1
"Bromley 1 Day Lift Tickets",4229,0
"Bromley 2 Day Lift Tickets",4230,0
"Granite Gorge 1 Day Lift Ticket + Rental All Ages",4231,0
"Granite Gorge Season Pass",4232,1
"Granite Gorge Family Season Pass",4233,1
"Mount Snow 1 Day Lift Ticket + Rental",4234,0
"Mount Snow 2 Day Lift Ticket + Rental",4235,0
"Mount Snow 3 Day Lift Ticket + Rental",4236,0
"Mount Snow 1 Day Lift Ticket + Beginner Group Lesson",4237,0
"Mount Snow 1 Day Lift Ticket + Intermediate Group Lesson",4238,0
"Santa Monica Pier - $5 ticket / donation",4239,1
"Santa Monica Pier - October 25, 2013",4240,1
"Sugarloaf 2-Day Lift Tickets",4241,0
"Sugarloaf 3-Day Lift Tickets",4242,0
"Sugarloaf 4-Day Lift Tickets",4243,0
"Sugarloaf 5-Day Lift Tickets",4244,0
"Sugarloaf 6-Day Lift Tickets",4245,0
"Sugarloaf 7-Day Lift Tickets",4246,0
"Mt. Abram 2015/16 Local Student and Faculty Season Pass",4247,1
"Jackson Hole World Premiere at Walk Festival Hall - Sept 21, 2013 - Early show {TEST}",4248,1
"Kicking Horse 3 of 4 Day Lift Ticket + Rental",4249,0
"Fernie 3 of 4 Day Lift Ticket + Rental",4250,0
"Kicking Horse 4 of 5 Day Lift Ticket + Rental",4251,0
"Fernie 4 of 5 Day Lift Ticket + Rental",4252,0
"Fernie 5 of 7 Day Lift Ticket + Rental",4253,0
"Kicking Horse 5 of 7 Day Lift Ticket + Rental",4254,0
"Kicking Horse 6 of 8 Day Lift Ticket + Rental",4255,0
"Kicking Horse 7 of 9 Day Lift Ticket + Rental",4256,0
"Fernie 6 of 8 Day Lift Ticket + Rental",4257,0
"Fernie 7 of 9 Day Lift Ticket + Rental",4258,0
"Park City 1 Day Lift Ticket + Snowboard Rental",4259,0
"Libby, MT premiere at the Dome Theatre - November 1, 2013",4260,1
"Tremblant 5 of 9 Day Lift Tickets",4261,0
"Tremblant 4-Day Lift Tickets",4262,0
"Tremblant 4 Day Lift Ticket + Rental",4263,0
"Tremblant 5 Day Lift Ticket + Rental",4264,0
"Ragged Mountain Under 5 / Over 80 Pass",4265,1
"Mt. Abram 1 Day Lift Ticket + Rental",4266,0
"Mt. Abram 1 Day Lift Ticket + Rental + $10 Lunch Voucher",4267,0
"Mt. Abram 2 Day Lift Ticket + Rental",4268,0
"Hyland Ski & Snowboard Area 1 Day Lift Tickets",4269,0
"Hyland Ski & Snowboard Area 1 Day Lift Ticket + Ski Rental",4270,0
"Hyland Ski & Snowboard Area 1 Day Lift Ticket + Rental",4271,0
"Sugarloaf Billet de remontées 1 jour",4272,0
"Sugarloaf Billet de remontées 2 jours",4273,0
"Sugarloaf Billet de remontées 3 jours",4274,0
"Sugarloaf Billet de remontées 4 jours",4275,0
"Sugarloaf Billet de remontées 5 jours",4276,0
"Sugarloaf Billet de remontées 6 jours",4277,0
"Sugarloaf Billet de remontées 7 jours",4278,0
"Swain Sunday Twilight Season Pass",4279,1
"Mad River Glen 1-Day Lift Ticket + 1-Hour Private Clinic",4280,0
"Mad River Glen Mad Card",4281,1
"Test Resort 1 Day Lift Tickets",4282,0
"Test Resort 1 Day Lift Ticket + Rental",4283,0
"Test Resort 2 Day Lift Tickets",4284,0
"Bromley 2 Day Lift Ticket + Rental",4285,0
"Bromley 3 Day Lift Ticket + Rental",4286,0
"King Pine 1 Day Lift Ticket + Rental",4287,0
"King Pine 2 Day Lift Ticket + Rental",4288,0
"King Pine 1 Day Learn to Ski or Snowboard Package",4289,0
"King Pine First-Timers Ski or Snowboard Package",4290,0
"Las Vegas Ski and Snowboard Resort Snow Kids Full Day Package",4291,0
"One Night Stay at the Inn at Snowshoe",4292,0
"Bear Valley 1 Day Lift Tickets (do not use)",4293,0
"Kimberley 7 of 9 Day Lift Tickets",4294,0
"Nakiska 7 of 9 Day Lift Tickets",4295,0
"Bolton Valley 2 Day Lift Tickets",4296,0
"Bolton Valley 3 Day Lift Tickets",4297,0
"Bolton Valley 3 Day Lift Ticket + Rental",4298,0
"Bolton Valley 2 Day Lift Ticket + Rental",4299,0
"Bolton Valley 1 Day Lift Ticket + Rental",4300,0
"Tyrol Basin 1 Day Lift Tickets",4301,0
"Tyrol Basin 1 Day Lift Tickets",4302,0
"Tyrol Basin 1 Day Lift Tickets",4303,0
"Cypress Mountain Gold Medal Card 1 Day Lift Tickets",4304,0
"Mt Hood Meadows 2 Day Lift Tickets",4305,0
"Sipapu Learn to Ski and Snowboard Overnight Camp",4306,0
"Toronto premiere at Stratus Bar - Nov 16, 2013 - Early Show",4307,1
"Toronto premiere at Stratus Bar - Nov 16, 2013 - Late Show",4308,1
"Montreal premiere at Desjardins Theatre - Nov 3, 2013",4309,1
"Rossland premiere at RED Mountain Lodge - Nov 7, 2013 - Late show",4310,1
"Sun Valley 5 of 7 Day Lift Tickets",4311,0
"Sun Valley 5 of 7 Day Lift Ticket + 5 $15 Lunch Credits",4312,0
"Swain Season Rentals",4313,1
"Rossland premiere PLUS After-Party at Rafters Nov. 7, 2013 – Early Show + After-Party 19+",4314,1
"Rossland premiere PLUS After-Party at Rafters Nov. 7, 2013 – Late Show + After-Party 19+",4315,1
"Provo premiere at Gerrit De Jong, Jr. Concert Hall – Nov 12, 2013",4316,1
"New York City premiere at Irving Plaza – Nov 14, 2013 – Early Show",4317,1
"New York City premiere at Irving Plaza – Nov 14, 2013 – Late Show",4318,1
"Golden, CO premiere at Coolbaugh Hall, CSM – Oct 26, 2013",4319,1
"Golden, CO premiere at Coolbaugh Hall, CSM – Nov 1, 2013",4320,1
"1 Day Pass",4321,0
"Jackson XC 1 Day Pass",4322,0
"Jackson XC 1 Day Pass + Rental",4323,0
"Jackson XC 1 Day Learn to Nordic Ski Package",4324,0
"Treetops Resort 2 Consecutive Day Lift Tickets",4325,0
"Treetops Resort 1 Day Lift Ticket + Rental",4326,0
"Treetops Resort 2 Consecutive Day Lift Ticket + Rental",4327,0
"New Product",4328,0
"Apple Mountain 1-Day Ticket",4329,0
"Apple Mountain 1 Day Lift Ticket",4330,0
"Apple Mountain 1 Day Lift Ticket + Rental and Lesson",4331,0
"Mount Snow 2 for $49 Valentine Special; 2/13/15",4332,0
"Mt. Baldy 3 Day Lift Tickets",4333,0
"Mt. Baldy 1 Day Lift Ticket + Lesson",4334,0
"Camden Snow Bowl 1 Day Lift Ticket + Rental",4335,0
"Camden Snow Bowl 1 Day Lift Ticket + $10 Food Credit",4336,0
"Bryce Resort 2 Day Lift Tickets + Rental",4337,0
"Stratton 1 Day Sport Rental Package",4338,0
"Canaan Valley 2 Day Lift Ticket + Ski Rental {CLONE}",4339,0
"Canaan Valley 2 Day Lift Ticket + Ski Rental",4340,0
"Canaan Valley 3 Day Lift Ticket + Ski Rental",4341,0
"Canaan Valley 3 Day Lift Ticket + Snowboard Rental",4342,0
"Canaan Valley 2 Day Lift Ticket + Snowboard Rental",4343,0
"Canaan Valley 1 Day Lift Ticket + Snowboard Rental",4344,0
"Bryce Resort Restricted Season Pass",4345,1
"Stratton 2 Day Sport Rental Package",4346,0
"Stratton 3 Day Sport Rental Package",4347,0
"Stratton 3 Day Sport Rental Package",4348,0
"Gore Mountain Anytime Lift Ticket",4349,1
"Holiday Valley Resort Anytime Lift Ticket",4350,1
"Hunter Mountain Anytime Lift Ticket",4351,1
"Peek 'n Peak Resort & Spa Anytime Lift Ticket",4352,1
"Whiteface Mountain Anytime Lift Ticket",4353,1
"Windham Mountain Anytime Lift Ticket",4354,1
"Greek Peak Mountain Resort Anytime Lift Ticket",4355,1
"Belleayre Mountain Anytime Lift Ticket",4356,1
"Bristol Mountain Anytime Lift Ticket",4357,1
"Catamount Ski Area Anytime Lift Ticket",4358,1
"Holimont (Weekday Only) Anytime Lift Ticket",4359,1
"Labrador Mountain Anytime Lift Ticket",4360,1
"Kissing Bridge Anytime Lift Ticket",4361,1
"Plattekill Mountain Anytime Lift Ticket",4362,1
"Swain Resort Anytime Lift Ticket",4363,1
"Song Mountain Anytime Lift Ticket",4364,1
"Thunder Ridge Anytime Lift Ticket",4365,1
"Titus Mountain Anytime Lift Ticket",4366,1
"Toggenburg Anytime Lift Ticket",4367,1
"Brantling Anytime Lift Ticket",4368,1
"Dry Hill Anytime Lift Ticket",4369,1
"Four Seasons Skiing Anytime Lift Ticket",4370,1
"Four Seasons Tubing Anytime Lift Ticket",4371,1
"McCauley Mountain Anytime Lift Ticket",4372,1
"Mount Peter Anytime Lift Ticket",4373,1
"Oak Mountain Anytime Lift Ticket",4374,1
"Royal Mountain Anytime Lift Ticket",4375,1
"Tuxedo Ridge Anytime Lift Ticket",4376,1
"Val Bialas Anytime Lift Ticket",4377,1
"Willard Mountain Anytime Lift Ticket",4378,1
"Woods Valley Anytime Lift Ticket",4379,1
"Snow Ridge Anytime Lift Ticket",4380,1
"Mountain Collective Pass - Ski Show Special",4381,1
"Mountain Collective Pass with Insurance - Ski Show Special",4382,1
"Angel Fire 4 Day Lift Tickets",4383,0
"Angel Fire 3 Day Lift Ticket + Ski Rental Package",4384,0
"Angel Fire 4 Day Lift Ticket + Ski Rental Package",4385,0
"Angel Fire 3 Day Lift Ticket + Snowboard Rental Package",4386,0
"Angel Fire 4 Day Lift Ticket + Snowboard Rental Package",4387,0
"Beech Mountain All Access  Lift Ticket + Ski Rental",4388,0
"Beech Mountain All Access Lift Ticket + Snowboard Rental",4389,0
"Beech Mountain 1 Day Midweek/Non Holiday Ski Rental Gift Certificate",4390,1
"Beech Mountain 1 Day Midweek/Non Holiday Snowboard Rental Gift Certificate",4391,1
"Beech Mountain 1 Day Weekend/Holiday Snowboard Rental Gift Certificate",4392,1
"Beech Mountain 1 Day Weekend/Holiday Ski Rental Gift Certificate",4393,1
"Beech Mountain Resort $25 Gift Certificate",4394,1
"Beech Mountain 1 Day Weekend/Holiday Lift Ticket Gift Certificate",4395,1
"Beech Mountain 2 Day Mid-week Lift Ticket Gift Certificate",4396,1
"Beech Mountain 2 Day Weekend Lift Ticket Gift Certificate",4397,1
"Telluride 2 Day Ticket + 2 $15 Dining Credits",4398,0
"Telluride 3 Day Ticket + 3 $15 Dining Credits",4399,0
"Mountain Creek 1 Day Lift Ticket + Rental",4400,0
"Ragged Mountain Tubing 10 Pack",4401,1
"Discover NY Skiing at Plattekill Mountain",4402,1
"Mount Peter 1 Day Lift Ticket + $10 Lunch",4403,0
"Solitude 1 Day Lift Ticket + Rental",4404,0
"Solitude 3 Day Lift Tickets",4405,0
"Solitude 1 Day Learn to Ski or Snowboard Package",4406,0
"Toggenburg Learn a Snow Sport Month",4407,1
"Ski Apache 2 Day Lift Ticket + Ski Rental",4408,0
"Ski Apache 2 Day Lift Ticket + Snowboard Rental",4409,0
"Ski Apache 3 Day Lift Tickets",4410,0
"Winterplace 2 Day Lift Tickets",4411,0
"Winterplace 1 Day Learn to Snowboard Package",4412,0
"Winterplace 1 Day Lift Ticket + 2 Hour Tubing",4413,0
"Winterplace Blank",4414,0
"Winterplace 2 Day Lift Ticket + Ski Rental",4415,0
"Winterplace 2 Day Lift Ticket + Snowboard Rental",4416,0
"Winterplace 3 Day Lift Tickets",4417,0
"Winterplace 3 Day Lift Ticket + Ski Rental",4418,0
"Winterplace 3 Day Lift Ticket + Snowboard Rental",4419,0
"Mammoth Mountain 5 of 7 Day Lift Tickets",4420,0
"Homewood 2 Day Lift Ticket + $30 Lunch",4421,0
"Homewood 1 Day Lift Ticket + Rental",4422,0
"Homewood 1 Day Lift Ticket + Rental + $15 Lunch",4423,0
"Homewood 2 Day Lift Ticket + Rental",4424,0
"Cascade Mountain Snow Tubing Tickets",4425,0
"Sugar Bowl Any Time Lift Tickets",4426,1
"Margins Test",4427,0
"Tuxedo Ridge 1 Day Lift Ticket + Ski Rental",4428,0
"Tuxedo Ridge 1 Day Learn to Snowboard Package",4429,0
"January Learn A Snow Sport Month - Whiteface Mountain",4430,0
"January Learn A Snow Sport Month - Hunt Hollow Ski Club",4431,0
"January Learn A Snow Sport Month - Labrador Mountain",4432,0
"January Learn A Snow Sport Month - Plattekill Mountain",4433,0
"January Learn A Snow Sport Month - Swain Resort",4434,0
"January Learn A Snow Sport Month - Thunder Ridge",4435,0
"January Learn A Snow Sport Month - Titus Mountain",4436,0
"January Learn A Snow Sport Month - Toggenburg Mountain",4437,0
"January Learn A Snow Sport Month - Mt. Peter",4438,0
"January Learn A Snow Sport Month - Royal Mountain",4439,0
"The Omni Homestead Ski Resort Season Pass",4440,1
"Mount Snow 4 Day Lift Tickets",4441,0
"Mount Snow 5 Day Lift Tickets",4442,0
"Mount Snow 6 Day Lift Tickets",4443,0
"Mount Snow 7 Day Lift Tickets",4444,0
"Black Mountain (NH) 1 Day Lift Ticket + $10 Lunch",4445,0
"Shanty Creek 3 Day Lift Tickets",4446,0
"Shanty Creek Summit Mountain ONLY 1 Day Lift Tickets",4447,0
"Shanty Creek Summit Mountain ONLY 1 Day/Night Lift Tickets",4448,0
"Mount Snow Sunday Afternoon Lift Ticket",4449,0
"Mount Snow Sunday Afternoon Family 4 Pack",4450,0
"Mount Snow 4 Pack Cyber Monday Special",4451,1
"Mount Snow 1 Day Lift Ticket Special",4452,1
"Mount Snow 2 Day Lift Ticket Special",4453,1
"Christmas Mountain High School Season Pass",4454,1
"Christmas Mountain Family of 2 Season Pass",4455,1
"Christmas Mountain Family of 3 Season Pass",4456,1
"Mt. Spokane 1 Day Lift Ticket + $10 Meal Voucher",4457,0
"Mt. Spokane Night Lift Ticket + $10 Meal Voucher",4458,0
"Mt. Spokane Night Lift Ticket + Rental",4459,0
"Mt. Spokane 1 Day Lift Ticket College Student Special",4460,1
"Mt. Abram Co-Op Non-Skier Membership",4461,1
"Mt. Abram Co-Op Single Adult Membership",4462,1
"Mt. Abram Co-Op Couple Membership",4463,1
"Mt. Abram Co-Op Family Membership",4464,1
"Mt. Abram Co-Op Corporate Membership",4465,1
"Mt. Abram Co-Op Lifetime Corporate Membership",4466,1
"Mt. Abram Co-Op Dudley Membership",4467,1
"Mt. Abram Co-Op Boris Membership",4468,1
"Mt. Abram Co-Op Fearless Leader Membership",4469,1
"Ski Banff-Lake Louise-Sunshine 8 of 11 Day Lift Tickets",4470,0
"Stratton 1 Day Learn to Ski Package - Afternoon Lesson",4471,0
"Stratton 1 Day Learn to Snowboard Package - Afternoon Lesson",4472,0
"Ski Banff-Lake Louise-Sunshine 6 of 8 Day Lift Tickets + Mid Performance Rental",4473,0
"Ski Banff-Lake Louise-Sunshine 7 of 9 Day Lift Tickets + Mid Performance Rental",4474,0
"Ski Banff-Lake Louise-Sunshine 8 of 11 Day Lift Tickets + Mid Performance Rental",4475,0
"Attitash-Wildcat 1 Day Lift Tickets",4476,0
"Attitash-Wildcat 2 Day Lift Tickets",4477,0
"Attitash-Wildcat 3 Day Lift Tickets",4478,0
"ISKINY Discover NY Ski Day Voucher for Gore Mountain - December 19th",4479,1
"ISKINY Discover NY Ski Day Voucher for Peek 'n Peak Resort - December 19th",4480,0
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Peek 'n Peak Resort - December 19th",4481,1
"ISKINY Discover NY Ski Day Voucher for Whiteface Mountain - December 19th",4482,1
"ISKINY Discover NY Ski Day Voucher for Greek Peak Mountain Resort - December 19th",4483,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Greek Peak - January 8th",4484,1
"ISKINY Discover NY Ski Day Voucher for Belleayre Mountain - December 19th",4485,1
"ISKINY Discover NY Ski Day Voucher for Catamount - December 19th",4486,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Catamount - January 8th",4487,1
"ISKINY Discover NY Ski Day Voucher for Hunt Hollow Ski Club - December 19th",4488,1
"ISKINY Discover NY Ski Day Voucher for Labrador Mountain - December 19th",4489,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Labrador Mountain - December 19th",4490,1
"ISKINY Discover NY Ski Day Voucher for Kissing Bridge - December 19th",4491,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Kissing Bridge - December 19th",4492,1
"ISKINY Discover NY Ski Day Voucher for Plattekill Mountain - December 20th",4493,1
"ISKINY Discover NY Ski Day Voucher for Willard Mountain - December 19th",4494,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Plattekill Mountain - December 20th",4495,1
"ISKINY Discover NY Ski Day Voucher for Swain Resort - December 19th",4496,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Swain Resort - December 19th",4497,1
"ISKINY Discover NY Ski Days Voucher for Thunder Ridge - December 19th",4498,1
"ISKINY Discover NY Ski Days Learn To Ski or Ride Voucher for Thunder Ridge - December 19th",4499,1
"ISKINY Discover NY Ski Day Voucher for Titus Mountain - December 19th",4500,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Titus Mountain - December 19th",4501,1
"ISKINY Discover NY Ski Day Voucher for Toggenburg Mountain - December 19th",4502,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Toggenburg Mountain - December 19th",4503,1
"ISKINY Discover NY Ski Day Voucher for Dry Hill Ski Area - December 19th",4504,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Dry Hill Ski Area - January 8th",4505,1
"ISKINY Discover NY Ski Day Voucher for Four Seasons Golf and Ski Center - December 19th",4506,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Four Seasons Golf & Ski Center - Januar",4507,1
"ISKINY Discover NY Ski Day Voucher for McCauley Mountain - December 19th",4508,1
"ISKINY Discover NY Ski Day Voucher for Mount Peter - December 19th",4509,1
"ISKINY Discover NY Ski Day Learn To Ski or Ride Voucher for Mount Peter - December 19th",4510,1
"ISKINY Discover NY Ski Day Voucher for Oak Mountain - December 20th",4511,1
"ISKINY Discover NY Ski Day Voucher for Gore Mountain - January 8th",4512,1
"ISKINY Discover NY Ski Day Voucher for Peek 'n Peak Resort - January 8th",4513,1
